Valence Electrons, Adsorption Energy, Surface
7.398636223,2.129892703,Rh6Ta6
6.502957234,2.130292847,Cu6V6
6.502957234,2.130566865,Cu6Nb6
5.0396842,2.130970002,Hf6Os6
9,2.137726861,Co6Rh6
8.320335292,2.139509342,Ir6Os6
9.321697518,2.141450466,Ni6Rh6
9.321697518,2.141450466,Ni6Rh6
9.321697518,2.141450466,Ni6Rh6
3.301927249,2.143324651,La6Zr6
5.241482788,2.143409686,Rh6Ti6
6,2.143869695,Os6W6
5.604078661,2.146440354,Au6Ti6
6.299605249,2.147865414,Nb6Pt6
5.604078661,2.151416228,Au6Hf6
5.768998281,2.152428491,Hg6Zr6
7.398636223,2.152878295,Nb6Rh6
10,2.158498943,Pd6Pt6
5.241482788,2.16309617,Rh6Zr6
6.839903787,2.163391277,Os6Ta6
8.653497422,2.164598646,Ir6Os6
8,2.166237452,Ru12
4.160167646,2.16848348,Ru6Y6
6,2.169915071,Hg6Sc6
6.502957234,2.174260729,Au6Nb6
5.604078661,2.175398028,Ag6Zr6
5.604078661,2.176645126,Cu6Ti6
3.301927249,2.182109716,Hf6La6
5.0396842,2.189637201,Os6Ti6
8.434326653,2.192337523,Mo6Ni6
7,2.194605592,Cd6Tc6
9,2.196851075,Co6Ir6
6.502957234,2.198313687,Cu6Nb6
8,2.198671381,Fe6Ru6
7,2.200823529,Tc6Zn6
7,2.203771474,Cd6Tc6
8.653497422,2.206019271,Os6Rh6
3,2.20871415,Y12
3,2.209523281,La12
5.604078661,2.212329591,Ag6Ti6
5.604078661,2.212417347,Ag6Hf6
7.862224183,2.213190151,Cr6Ir6
9,2.219680338,Rh12
4,2.220329193,Cu6Hf6
9.654893846,2.220673689,Ir6Pt6
10,2.222465831,Pt12
9,2.224105589,Hf6Rh6
9,2.225481261,Co6Rh6
7.398636223,2.231490895,Rh6Ta6
9.283177667,2.233417325,Ni6Ru6
9.283177667,2.233417325,Ni6Ru6
9.283177667,2.233417325,Ni6Ru6
5.291502622,2.234383193,Hf6Re6
8.320335292,2.238418913,Fe6Ir6
3,2.239718257,Sc6Y6
8.879040017,2.241178556,Ni6Re6
8.879040017,2.241178556,Ni6Re6
8.879040017,2.241178556,Ni6Re6
6.502957234,2.241225631,Cu6V6
5.604078661,2.241769859,Au6Ti6
8.276772529,2.243575879,Co6Re6
9,2.244876583,Ir12
3.979057208,2.246640425,La6Mn6
5.604078661,2.249844565,Au6Zr6
8.653497422,2.251206903,Co6Ru6
7.398636223,2.257450827,Rh6V6
9,2.266590723,Rh6Sc6
11,2.267132774,Cu6Nb6
3,2.271318429,La6Sc6
4,2.271318565,Nb6Ti6
9.654893846,2.271734355,Pt6Rh6
7.862224183,2.277959639,Ir6Mo6
5.241482788,2.280049201,Ir6Ti6
6,2.283395521,Co6Ti6
9.654893846,2.283616477,Ni6Rh6
9.654893846,2.283616477,Ni6Rh6
9.654893846,2.283616477,Ni6Rh6
5.241482788,2.286033937,Hf6Rh6
3,2.288234657,La6Y6
5,2.289857,Ta6Zn6
8,2.290951714,Fe6Os6
9,2.292815966,Co12
5.291502622,2.293977484,Mn6Zr6
5.291502622,2.301337619,Tc6Zr6
8,2.301708782,Os12
8.320335292,2.302921458,Ir6Ru6
8.485281374,2.303397113,Co6Ru6
10,2.306027909,Pt12
4,2.30631635,Ti6Zn6
4.160167646,2.306475401,Fe6La6
9.283177667,2.307262218,Pt6Ru6
9,2.322410523,Co6Hg6
10,2.329251873,Ni6Pd6
7.862224183,2.329974199,Cr6Rh6
9,2.332683773,Co6Zn6
9.654893846,2.333231674,Pd6Rh6
5.604078661,2.333944612,Cu6Ti6
5.604078661,2.335432939,Ag6Zr6
10,2.336466291,Ni6W6
9,2.339204845,Cd6Co6
9.654893846,2.339676962,Ir6Ni6
8.434326653,2.34649736,Ni6W6
10,2.34829508,Ni6Pt6
9.654893846,2.349262853,Ir6Pt6
4.326748711,2.351099893,Co6Y6
9,2.353089181,Co6Rh6
5.744562647,2.355027584,Au6Y6
8.276772529,2.359272832,Ir6Mn6
5.0396842,2.360915856,Ru6Zr6
9,2.360966741,Ir6Rh6
6,2.36121314,Hg6Y6
8.320335292,2.368107416,Fe6Ir6
9.283177667,2.369922824,Ni6Os6
7.862224183,2.37558007,Mo6Rh6
9,2.382733535,Ag6Co6
8,2.384112336,Cd6Fe6
8,2.385292222,Os6Ru6
9.283177667,2.386198361,Pd6Ru6
5.0396842,2.387174433,Ru6Ti6
7,2.393575231,Mn6Zn6
4.326748711,2.393707342,Co6La6
8.879040017,2.395683705,Pd6Tc6
8.879040017,2.397028083,Ni6Re6
8.879040017,2.397028083,Ni6Re6
8.879040017,2.397028083,Ni6Re6
4.160167646,2.401315101,Ru6Sc6
5.241482788,2.40158599,Hf6Ir6
5.477225575,2.407648142,La6Pd6
9.654893846,2.413361444,Ir6Pd6
9.62260299,2.416516332,Co6Cu6
9.654893846,2.429636573,Ni6Rh6
9.654893846,2.429636573,Ni6Rh6
9.654893846,2.429636573,Ni6Rh6
9,2.430162025,Co6Ir6
9.321697518,2.430450329,Co6Ni6
8.485281374,2.433436779,Fe6Rh6
8,2.434752313,Ag6Os6
8.276772529,2.435198852,Rh6Tc6
7.862224183,2.435881449,Ir6W6
8.895920362,2.438740686,Cu6Fe6
3,2.445798638,Cd6Sc6
8.61773876,2.446262728,Fe6Ni6
8,2.447612141,Fe6Zn6
9.283177667,2.449461018,Os6Pt6
5.477225575,2.450516276,Pd6Sc6
9.283177667,2.455657867,Fe6Ni6
8.879040017,2.458335603,Pt6Tc6
8.61773876,2.459908693,Fe6Ni6
9.283177667,2.463374743,Os6Pd6
10,2.46529818,Pd6Pt6
8.879040017,2.467598494,Pd6Re6
8,2.467728565,Ag6Fe6
8.653497422,2.469502203,Rh6Ru6
9.283177667,2.473828405,Ni6Ru6
9.283177667,2.473828405,Ni6Ru6
9.283177667,2.473828405,Ni6Ru6
8.653497422,2.474146642,Co6Os6
10,2.474614541,Ni6Pt6
8.653497422,2.475065434,Ir6Ru6
5.477225575,2.475809257,Pd6Y6
10,2.481784605,Pt6Sc6
5.0396842,2.48609067,Hf6Ru6
7.862224183,2.488121728,Rh6W6
9.654893846,2.490487214,Pd6Rh6
9,2.493743328,Hf6Ir6
9.62260299,2.494853144,Co6Cu6
10.32280115,2.495111516,Ag6Pt6
10.32280115,2.498024631,Ag6Pt6
4.326748711,2.499090365,Co6Sc6
4.326748711,2.499090365,Co6Sc6
4.326748711,2.499090365,Co6Sc6
10,2.499578673,Ag6Pt6
5.744562647,2.502123618,Au6La6
9.321697518,2.502468114,Co6Pd6
10,2.504732645,Pd12
8.276772529,2.505136598,Ir6Tc6
8.434326653,2.506619619,Cr6Pt6
6,2.507092008,Cr6Zr6
7.343420462,2.507316638,Ag6Cr6
8.774964387,2.508364413,Cu6Mn6
8.434326653,2.510177507,Mo6Pt6
8.434326653,2.513866963,Mo6Pd6
8.879040017,2.51680171,Pd6Tc6
8.895920362,2.517936833,Cu6Fe6
10,2.521826292,Ni6Pt6
7.611662611,2.525084311,Ir6Mn6
10,2.526313314,Pd6Pt6
9.654893846,2.527395646,Ir6Ni6
3,2.527656876,Cu6Sc6
8.434326653,2.529422486,Cr6Pd6
9.321697518,2.532990987,Co6Ni6
9.283177667,2.53481483,Pt6Ru6
9.654893846,2.536259346,Co6Ni6
8.879040017,2.537877199,Pt6Re6
8.987637347,2.539304572,Cr6Cu6
11,2.539916284,Cu6Ti6
10,2.543948195,Ag6Ni6
10,2.54624089,Ni6Pt6
9.283177667,2.547684046,Fe6Ni6
4,2.547715883,Rh6Ti6
8.276772529,2.548206368,Re6Rh6
10,2.551482483,Pt6Y6
10,2.559051602,Pd12
8,2.567540193,Au6Ru6
8.895920362,2.567829858,Au6Ru6
9.283177667,2.568014079,Pd6Ru6
9.654893846,2.578913735,Ir6Pd6
12,2.581273642,Y6Zn6
10.32280115,2.582668906,Cu6Pt6
8.879040017,2.582977347,Pd6Re6
9.654893846,2.583624025,Co6Pt6
9.321697518,2.590702931,Co6Pd6
4.481404747,2.606402539,La6Ni6
10.39230485,2.616461635,Rh6Zn6
10.32280115,2.623943949,Au6Pt6
8.987637347,2.624264908,Cu6Mo6
10.32280115,2.642833956,Au6Pt6
4.626065009,2.64540516,Cu6La6
8.653497422,2.649555576,Os6Rh6
8.434326653,2.650589064,Pd6W6
8.276772529,2.65153466,Ir6Re6
8.879040017,2.653009925,Pt6Tc6
9.283177667,2.654296207,Os6Pt6
9.321697518,2.65449349,Co6Pt6
10,2.659127452,Au6Ni6
9.654893846,2.659522834,Co6Ni6
7,2.660024067,Hf6Re6
9.283177667,2.660063524,Ni6Os6
8.434326653,2.664046998,Pt6W6
9.461524903,2.664518163,Cu6Re6
10.32280115,2.669206141,Cu6Ni6
9,2.670142893,Au6Co6
9.321697518,2.670372557,Co6Pt6
8.276772529,2.67574939,Ir6Mn6
8.987637347,2.681246906,Cu6W6
8.653497422,2.683271841,Ir6Os6
9.283177667,2.68558304,Os6Pd6
8.61773876,2.688282001,Fe6Pt6
9.283177667,2.692470377,Fe6Pt6
8.879040017,2.694124421,Pt6Re6
8.434326653,2.70243505,Cr6Pt6
8.987637347,2.705777016,Cr6Cu6
10,2.707291194,Cd6Ni6
7,2.707871204,Tc6Zr6
8.434326653,2.709249733,Cr6Pd6
8,2.71308232,Os6Zr6
4.626065009,2.714244246,Cu6Sc6
8.61773876,2.714901673,Fe6Pd6
8.457690558,2.716914091,Cu6V6
9.461524903,2.721173625,Cu6Tc6
7.343420462,2.722000035,Au6Cr6
7,2.722961821,Cd6Mn6
4.626065009,2.723424823,Ag6Sc6
6.868285455,2.725765682,Ir6Ti6
8.434326653,2.72799171,Mo6Pt6
10.32280115,2.7311134,Cu6Ni6
7.93700526,2.732427709,Pt6V6
10.32280115,2.732440771,Cu6Pt6
10,2.733575349,La6Pt6
4.481404747,2.734937143,Ni6Y6
8.61773876,2.735028573,Fe6Pd6
8.434326653,2.735525862,Mo6Pd6
8.457690558,2.743542199,Cu6V6
10,2.744544122,Ni6Pd6
4.326748711,2.745851085,Ir6La6
3,2.755517929,Cu6Y6
8.366600265,2.758326416,Mn6Ni6
8.987637347,2.768801166,Cu6W6
10.48808848,2.796323032,Cu6Pd6
8.61773876,2.804689988,Fe6Pt6
7,2.804755296,Cu6Mn6
8,2.804761146,Hf6Os6
4.626065009,2.805203603,Ag6La6
7.93700526,2.811728349,Pd6V6
8.987637347,2.813355726,Cu6Mo6
7,2.81422785,Mn6Zr6
5.656854249,2.815842846,Os6Zr6
4.626065009,2.82189112,Cu6Y6
9.654893846,2.822549772,Co6Pt6
5.656854249,2.827552313,Ru6Zr6
4.762203156,2.837542564,Cd6La6
9.461524903,2.847817991,Cu6Re6
7.93700526,2.85338925,Nb6Pt6
4.762203156,2.853478775,Sc6Zn6
8,2.855930113,Au6Fe6
10,2.858545943,Ni6Pd6
7.93700526,2.85980515,Nb6Pd6
3,2.860196858,Ag6Y6
8.434326653,2.860552919,Pt6W6
9.654893846,2.863291744,Co6Pd6
4.326748711,2.864505372,Ir6Y6
9.461524903,2.865587569,Ag6Re6
4.626065009,2.868203807,Au6Sc6
7.93700526,2.880188109,Pt6V6
8.434326653,2.888440233,Pd6W6
8.138223044,2.898255651,Au6Tc6
10.48296558,2.911781342,Os6Zn6
4.481404747,2.918400511,La6Pd6
9.283177667,2.918515887,Fe6Pt6
8.962809493,2.919433455,V6Zn6
8.987637347,2.91946298,Ag6Mo6
8.987637347,2.919558491,Ag6Mo6
4.762203156,2.919639173,Hg6Sc6
10.28827648,2.925757925,Cu6Ir6
4.762203156,2.93402692,La6Zn6
7.937253933,2.937726308,Mn6Rh6
5.656854249,2.942794156,Fe6Zr6
8,2.945397469,Fe6Hf6
9.524406312,2.945488763,Cr6Zn6
7.93700526,2.945752714,Pd6V6
7.93700526,2.952963731,Nb6Pt6
8.987637347,2.9551669,Ag6W6
9.461524903,2.964223665,Ag6Tc6
9.524406312,2.964481357,W6Zn6
4.326748711,2.970730995,La6Rh6
9.461524903,2.971701217,Cu6Tc6
8.987637347,2.978262698,Au6Mo6
9.283177667,2.980894992,Fe6Pd6
9.892174886,2.981374864,Cu6Os6
7.93700526,2.984058451,Pd6Ta6
3,2.987824234,Y6Zn6
3,2.992041999,Au6Sc6
10,2.996302349,Ni6Zn6
9.524406312,2.996337724,Mo6Zn6
4.898979486,2.99716359,Ru6Sc6
11,2.997486317,Cu6W6
7,2.999451115,Au6Tc6
4.481404747,3.00267131,Pd6Sc6
7.93700526,3.00340248,Pt6Ta6
9.892174886,3.005813952,Cu6Fe6
8.987637347,3.005873137,Au6W6
4.626065009,3.006130829,Ag6Y6
9.654893846,3.013753146,Co6Pd6
7.93700526,3.019686724,Nb6Pd6
4.326748711,3.021070967,Ir6Sc6
10.02659587,3.037202828,Re6Zn6
9.892174886,3.037377661,Cu6Fe6
9.892174886,3.038441354,Cu6Ru6
10.02659587,3.041640188,Re6Zn6
7.93700526,3.042714358,Pt6Ta6
9.524406312,3.046307621,W6Zn6
9.524406312,3.047267366,Cr6Zn6
8,3.051122267,Ir6Os6
9.892174886,3.053565441,Cu6Ru6
4.762203156,3.062087911,Hg6La6
4.762203156,3.06461095,Cd6Y6
9.524406312,3.065853286,Cd6W6
9,3.07841202,Co6Sc6
9,3.07841202,Co6Sc6
9,3.07841202,Co6Sc6
8.962809493,3.079789052,V6Zn6
4.481404747,3.080218992,La6Pt6
10.28827648,3.084549956,Cu6Rh6
7.93700526,3.086304001,Pd6Ta6
4.481404747,3.096103909,Pt6Sc6
6,3.099108726,Cr6Nb6
4.326748711,3.104905159,Rh6Y6
9.892174886,3.106964381,Cu6Os6
7,3.111116838,Nb6Re6
9.283177667,3.112910748,Fe6Pd6
8.987637347,3.113981108,Ag6W6
4.762203156,3.114266964,Y6Zn6
10.28827648,3.114394721,Cu6Ir6
10.28827648,3.120562589,Cu6Rh6
10,3.121509137,Hg6Ni6
3,3.123008485,Cd6Y6
9,3.123156515,Ir6Pt6
10.28827648,3.12616242,Ag6Ir6
10.02659587,3.133274523,Cd6Re6
7.368062997,3.135507626,Pt6Ti6
4.626065009,3.13598641,Au6La6
10.02659587,3.139105651,Tc6Zn6
4.626065009,3.151344651,Au6Y6
4.481404747,3.156969244,Pd6Y6
8,3.157523404,Cd6Ru6
9.524406312,3.158017563,Cd6Mo6
8.485281374,3.160249849,Co6Fe6
7,3.172004486,Cd6Re6
7.368062997,3.178323241,Pt6Ti6
8.94427191,3.179107474,Fe6Pd6
9,3.179521359,Cd6Ir6
10,3.17968626,Cu6Pd6
7,3.18741266,Cu6Re6
8,3.187628718,Cu6Os6
8.987637347,3.189311198,Ag6Mo6
9.524406312,3.194221356,Mo6Zn6
7.368062997,3.197928091,Pd6Ti6
4.481404747,3.198005236,Pt6Y6
3,3.21961883,Hg6La6
10.02659587,3.221671928,Mn6Zn6
10.02659587,3.231892388,Mn6Zn6
8.485281374,3.2320079,Ir6Os6
4.326748711,3.234257466,Rh6Sc6
6,3.239231162,Cr6Ta6
8.457690558,3.242404962,Ag6V6
8.987637347,3.245683526,Au6W6
10.28827648,3.249817071,Co6Cu6
10.28827648,3.253120805,Co6Cu6
8.987637347,3.260197534,Au6Mo6
10.02659587,3.262812003,Tc6Zn6
10,3.265591918,Cd6Pt6
8.962809493,3.270706706,Cd6V6
8,3.274778209,Cu6Ru6
7.368062997,3.282302837,Pd6Ti6
4.762203156,3.287039523,Hg6Y6
4.762203156,3.292448058,Hg6Y6
8.962809493,3.311658886,Cd6Nb6
10.28827648,3.318976164,Au6Rh6
9,3.320889804,Hg6Ir6
8.457690558,3.321192939,Au6V6
10.28827648,3.33130673,Au6Rh6
8,3.338202503,Co6Os6
8.457690558,3.338592714,Ag6V6
10.32280115,3.340832483,Au6Pd6
8,3.344863305,Ag6Ru6
8.962809493,3.347027971,Cd6Ta6
9.892174886,3.348749499,Ag6Ru6
8.962809493,3.351637716,Cd6Ta6
10.48296558,3.356291815,Fe6Zn6
10.32280115,3.356649236,Au6Pd6
10.28827648,3.363898485,Au6Ir6
9,3.364652784,Co6Ir6
3,3.371693186,Rh6Sc6
10.32280115,3.373778258,Ag6Pd6
8.457690558,3.373781115,Ag6Nb6
10.48296558,3.375789315,Fe6Zn6
5.196152423,3.37708172,Rh6Y6
9,3.382512704,Cd6Rh6
3,3.385044723,Pd6Y6
10.02659587,3.387464496,Cd6Tc6
10.48296558,3.388853093,Os6Zn6
8.457690558,3.395911317,Ag6Nb6
10.28827648,3.398978585,Ag6Ir6
8.320335292,3.414167299,Cd6Ti6
8,3.414860237,Cd6Os6
4.626065009,3.416674011,Au6Y6
9,3.426523308,Ir12
8.457690558,3.430066502,Ag6Ta6
5.744562647,3.437413984,Cu6La6
8.457690558,3.440241247,Ag6Ta6
10.28827648,3.440840986,Ag6Rh6
10,3.440907517,Ag6Pd6
8.457690558,3.449734482,Au6Nb6
9,3.45301876,Hg6Rh6
8.962809493,3.471302225,Cd6Nb6
8.457690558,3.478301945,Au6Ta6
8.962809493,3.478986448,Cd6Nb6
10.65602237,3.479474756,Cu6Pt6
7.851424411,3.489275072,Ag6Ti6
7,3.503187164,Cr6Re6
8,3.506645187,Cr6Os6
8.320335292,3.528702871,Cd6Zr6
10.65602237,3.531879392,Cu6Ni6
7,3.535656196,Tc6V6
10.28827648,3.538365089,Ag6Rh6
9.892174886,3.543872401,Ag6Fe6
10.65602237,3.544645748,Cu6Ni6
9.892174886,3.546400474,Ag6Fe6
3,3.550123672,Pt6Sc6
10.65602237,3.555957248,Cu6Pt6
8,3.567144257,Ru12
8,3.575362231,Cr6Ru6
7,3.586917817,Cr6Tc6
8.320335292,3.592888539,Cd6Hf6
8.457690558,3.598553405,Au6Ta6
5,3.602374699,V12
8.962809493,3.614289204,Hg6Nb6
12,3.616090733,Cd6Zn6
7.851424411,3.62321685,Au6Ti6
7,3.62682576,Ag6Mn6
11,3.628236398,Cd6Cu6
10.48296558,3.628797225,Cd6Fe6
8.962809493,3.629189341,Hg6Ta6
9,3.637818479,Ir6Os6
6,3.640320566,Cr12
10.90272356,3.641166704,Co6Zn6
7,3.643132046,Mo6Tc6
7.851424411,3.650004009,Ag6Zr6
10.65602237,3.655307235,Au6Pt6
9.892174886,3.663073909,Au6Fe6
8.320335292,3.665469327,Cd6Ti6
6,3.68093655,Cr6W6
9,3.681202269,Cr6Ir6
10.48296558,3.682758896,Cd6Fe6
10.28827648,3.692672275,Au6Co6
10.62658569,3.694731361,Pt6Zn6
7.851424411,3.696152203,Ag6Hf6
8,3.698386258,Os12
10.28827648,3.700240033,Ag6Co6
10.62658569,3.705253186,Pt6Zn6
8.320335292,3.707546154,Cd6Zr6
8.320335292,3.721574302,Cd6Hf6
10,3.721765734,Pt6Zn6
10.28827648,3.721917574,Au6Co6
7,3.723349165,Tc12
9,3.724234623,Rh12
7.851424411,3.727911697,Ag6Ti6
7,3.728585043,Tc6W6
10.28827648,3.734145826,Ag6Co6
8.320335292,3.741125818,Hg6Ti6
8.320335292,3.741416299,Hg6Ti6
6,3.750634428,Cr6Tc6
10.90272356,3.754501709,Co6Zn6
9.892174886,3.770444179,Au6Fe6
10.65602237,3.771930465,Au6Pt6
7.851424411,3.786971965,Au6Ti6
7.851424411,3.787972936,Ag6Zr6
10,3.790806321,Mo6Pt6
4,3.803851867,Ti12
7,3.815831543,Re6Tc6
8.320335292,3.821288514,Hg6Zr6
7.851424411,3.821319126,Ag6Hf6
9,3.831129919,La6Rh6
3,3.831840136,Pt6Y6
9,3.842028622,Ir6Tc6
10.65602237,3.846388566,Au6Ni6
8.320335292,3.854677426,Hf6Hg6
10.65602237,3.872778711,Au6Ni6
8,3.875474542,Ag6Os6
7,3.90022901,Re6Tc6
9.461524903,3.908092148,Au6Tc6
6,3.920796871,Cr6Re6
9.892174886,3.930431878,Ag6Os6
10.90272356,3.946202099,Cd6Co6
12,3.950400135,Ag6Zn6
10.65602237,3.982553379,Au6Pd6
10,3.9912949,Pd6Pt6
9,3.999846213,Co12
6,4.001872917,Mo12
6,4.002725722,Tc6W6
7,4.02485606,Re12
5,4.033442748,Nb12
8.320335292,4.058527699,Hg6Ti6
10.65602237,4.062552534,Ag6Pt6
9.461524903,4.063611601,Au6Re6
10.65602237,4.070313629,Ag6Pt6
10.65602237,4.071214462,Au6Pd6
6,4.075780532,W12
8.320335292,4.078481398,Hf6Hg6
9,4.107061106,Au6Co6
11,4.110073135,Cu12
9,4.120875238,Rh6Tc6
8,4.123640322,Fe6Hg6
11,4.134827194,Ag6Cu6
10,4.140889346,Pt12
7,4.14713572,Au6Mn6
12,4.147175856,Au6Zn6
10.65602237,4.149397938,Ag6Ni6
11.29243235,4.152801946,Ni6Zn6
11,4.163048937,Cu12
10.65602237,4.164549237,Ag6Ni6
6,4.173729405,Cr6W6
5.196152423,4.178295475,La6Rh6
6,4.199358039,Mo6Tc6
7.883735163,4.211434587,Mn6Pt6
10,4.212212697,Cu6Pt6
10,4.242661011,Cd6Pd6
11,4.243781575,Cu6Zn6
5,4.260301334,Ta12
9,4.271978011,Hf6Ir6
11.29243235,4.292272534,Pt6Zn6
10,4.317716402,Ir6Pt6
7,4.357380667,Mn6Pt6
10,4.365008018,Co6Pt6
4,4.374206827,Zr12
11,4.393660381,Au6Cu6
4,4.407675196,Hf12
7,4.422950306,Mn6Pd6
11.29243235,4.430241461,Cd6Ni6
5,4.436308375,Tc6V6
11.29243235,4.436984986,Cd6Pt6
12,4.489099412,Zn12
10.62658569,4.518392875,Pd6Zn6
10.62658569,4.530551329,Pd6Zn6
7.883735163,4.53822562,Mn6Pd6
10.65602237,4.541566089,Ag6Pd6
3,4.55285514,Sc12
11.29243235,4.571704602,Hg6Ni6
11,4.577755189,Au6Cd6
10,4.590125348,Pd6Zn6
10.65602237,4.602759457,Ag6Pd6
11.65695337,4.617135096,Cu6Zn6
11,4.695627013,Au6Cu6
11,4.712566371,Cu6Zr6
11.65695337,4.724178557,Cu6Zn6
11,4.7414235,Au12
11,4.774783976,Au6Cu6
11.32371348,4.820968905,Au6Zn6
10,4.826180566,Pd12
11,4.848521112,Au6Pd6
11,4.85933478,Au6Cu6
5,4.864725899,Cr6Nb6
5,4.881682537,Cr6Ta6
11,4.896599954,Au12
4,4.938399905,Cu6Zr6
11,4.950667341,Ag6Au6
3,4.97246502,La12
11,4.979302288,Ag6Au6
10,4.98358672,Cr6Pd6
12,4.98544553,Cd6Hg6
3,5.033120555,Y12
12,5.045343772,Cd6Hg6
11.29243235,5.078012263,Cd6Pd6
11,5.078700303,Ag6Cu6
11.48912529,5.081134361,Ag6Zn6
11.65695337,5.105211402,Cd6Cu6
11.29243235,5.147967833,Cd6Pd6
5,5.167315943,Nb6Re6
10,5.179315075,Cu6Pd6
11,5.193137914,Ag6Cu6
11.29243235,5.231124598,Hg6Pd6
11.29243235,5.27775076,Hg6Pd6
10,5.31787068,Co6Pd6
4,5.331336913,Mn6Zr6
11.65695337,5.336980418,Au6Cd6
12,5.363709208,Cd12
11,5.41603289,Ag6Au6
12,5.458832723,Cd12
4,5.481670149,Cr6Zr6
11.65695337,5.497811942,Ag6Cd6
11,5.5093195,Ag6Cd6
4,5.521497683,Fe6Hf6
11.65695337,5.556749351,Ag6Hg6
11.65695337,5.596425589,Ag6Cd6
11,5.608978745,Ag12
11,5.627318945,Ag6Au6
11,5.667144574,Ag12
3,5.766888718,Ag6La6
11,5.783039763,Ag6Y6
4,5.817229642,Tc6Zr6
3,5.838837114,Cd6La6
11,5.897265669,Cu6Pd6
3,5.916713781,Cu6La6
4,5.928886386,Hf6Re6
11,5.956332468,Cu12
3,6.011974578,Ag6Y6
12,6.115356067,Zn12
3,6.159306534,La6Pd6
4,6.235454463,Os6Zr6
3,6.301029544,Au6Y6
11,6.525164134,Au12
3,6.739759638,Cr6La6
3,6.982316472,La6Rh6
11,6.984898424,Ag12
11,7.020413906,Ag6Cu6
11,7.029893944,Ag6Pd6
3,7.269551404,La6Re6
11,7.272798539,Ag6Pt6
3,7.496361146,La6Os6
